file_id,fold,mfcc_mean,mfcc_std,chroma_mean,chroma_std,spectral_contrast_mean,spectral_contrast_std,tonnetz_mean,tonnetz_std,zero_crossing_rate_mean,zero_crossing_rate_std,rmse_mean,rmse_std,spectral_rolloff_mean,spectral_roloff_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,contrast_mean,contrast_std,mel_spectrogram_mean,mel_spectrogram_std,salience,class
171305-7-19-0,fold4,-210.4504,50.350773,0.5634347,0.2560065,18.88065212008218,14.150797829470724,0.0143306526788658,0.0507504242473806,0.2467496501865671,0.0524607480227272,0.046428103,0.016508203,7563.296554337687,503.31117329568946,3961.229400854537,597.0267758084287,3068.8256779700796,163.20252333601954,18.88065212008218,14.150797829470724,0.08959236,0.24678998,1,jackhammer
7389-1-2-0,fold4,-205.35939,30.198156,0.4407401,0.27890167,19.611499560501276,12.883884058150208,0.0164731537917426,0.075080273812985,0.1703226607658959,0.0356155691319891,0.05643191,0.011920604,3937.837845466041,639.2251610052534,2315.9208726037464,306.9024013708046,2199.755419901799,220.35672255138695,19.611499560501276,12.883884058150208,0.14226104,0.4536979,2,car_horn
185909-2-0-87,fold4,-427.18658,41.211582,0.37308827,0.31241998,18.66493579234838,12.687653880919065,-0.0137692233276889,0.0626790527678267,0.093292765534682,0.022540080894749,0.0106391655,0.006908809,3070.4107207369943,483.097149540979,1669.7019154565944,185.71353310775933,1804.1099727125288,210.81434529524932,18.66493579234838,12.687653880919065,0.008148537,0.08016526,1,children_playing
144007-5-0-11,fold4,-169.8047,24.735476,0.67712605,0.19262025,17.79053734510328,12.81796831608091,-0.0001610741240443,0.0654747799062905,0.0777665507586705,0.0143147780391737,0.10530309,0.009710976,3694.8736113619943,349.9874966806686,1735.3515989030584,265.5415217811276,1978.6722333231887,110.88249255317932,17.79053734510328,12.81796831608091,0.59928983,2.487348,1,engine_idling
172338-9-0-39,fold4,-77.22173,41.44503,0.3154877,0.28959012,19.932682486123884,12.82169397208334,-0.0229143099081732,0.1512478411553983,0.1257140760476878,0.0304192385884462,0.22251275,0.04675561,4831.528009844653,1106.30465126604,2425.9059427557713,563.1600634092822,2298.9954897146704,333.8266057473212,19.932682486123884,12.82169397208334,2.6178246,9.630089,1,street_music
35296-3-2-0,fold4,-346.05984,50.43141,0.45756283,0.29462123,17.196093391649068,12.499844628411452,0.0052801728231312,0.0653686309207947,0.0696772093413978,0.018348472420759,0.02027949,0.005400749,4944.764364919355,827.3677492752853,1951.756243625103,227.9720677892967,2675.796570956088,167.721786664607,17.196093391649068,12.499844628411452,0.025723908,0.1368123,2,dog_bark
185709-0-0-5,fold4,-526.8396,5.3831615,0.64589196,0.24098215,17.312797217929337,12.36419582718141,0.0196615631700094,0.0414011343817611,0.0226556855130057,0.0037203954166355,0.0077471347,0.0009065264,1591.2165823699422,384.8639591724983,921.244367220865,123.90042106117652,1753.3026891060267,117.77249153478576,17.312797217929337,12.36419582718141,0.0035919892,0.01714898,1,air_conditioner
144351-4-2-6,fold4,-123.76644,38.643494,0.5387045,0.24774449,18.163974598235015,13.332599180108865,-0.012538927604787,0.0475438607145428,0.2739624729046243,0.0208627871426305,0.09086965,0.030708186,6963.439588601878,196.39406907673555,3822.4564045636807,99.28290890803412,2641.176127775085,74.3489180577092,18.163974598235015,13.332599180108865,0.2836048,0.63063085,1,drilling
185709-0-0-4,fold4,-527.7363,5.422146,0.63876504,0.23246057,17.469388835319396,12.42885535127782,0.0246512618095726,0.0418406870153703,0.0224722272398843,0.0040916430046816,0.00760746,0.0008532582,1602.045418623555,333.2431952715557,925.1258776517426,107.79788009066137,1758.6168125302097,102.51049707432291,17.469388835319396,12.42885535127782,0.0034829571,0.016791811,1,air_conditioner
55728-9-0-34,fold4,-275.02158,44.259903,0.46426576,0.2921319,18.077582821196984,12.356858059514396,0.0054168520048751,0.0657614125316033,0.0627483742774566,0.0230549736363846,0.05440648,0.018753977,4006.54494445448,1793.4949076073676,1795.779314271913,629.1443447675188,2270.5833836804395,517.1888813413522,18.077582821196984,12.356858059514396,0.18564697,1.5598872,1,street_music
22883-7-29-2,fold4,-121.671005,38.05691,0.5938763,0.23077165,18.863303436299255,13.74343503735939,0.0104197131042754,0.0559212178100312,0.1272720601517341,0.0300939354323677,0.12418398,0.026928559,4158.148652005058,555.5865683555289,2056.682994121663,288.23798212549127,2025.5274877039092,134.885340121148,18.863303436299255,13.74343503735939,0.8264795,2.2119632,1,jackhammer
185909-2-0-86,fold4,-411.02042,46.676025,0.35190037,0.31187257,18.88526681303085,12.65002079266213,0.0010862267078639,0.0569585437087294,0.102626557984104,0.0255303701269751,0.012016772,0.0061620367,3177.3299200686415,541.2044390250009,1736.014716817472,222.32312320275256,1745.1907236250845,207.06741472747493,18.88526681303085,12.65002079266213,0.008963128,0.055021543,1,children_playing
144007-5-0-10,fold4,-168.81204,25.551308,0.67786574,0.18886985,17.89550530302394,12.94512178714152,0.0601320039698737,0.0791674013702447,0.0797422552384393,0.013412119514547,0.10515369,0.01001308,3697.487468388728,361.1350374489504,1769.5901800587596,280.3755252601882,1979.509338681977,111.99906117249544,17.89550530302394,12.94512178714152,0.5922636,2.4562712,1,engine_idling
7389-1-2-1,fold4,-199.09402,21.298168,0.38276264,0.29283187,19.90711915786467,13.678790986751268,0.0427267076329611,0.07000990314237,0.1749034727239884,0.0442249402592196,0.06507422,0.02088958,3823.948360729769,579.7785160142358,2323.026428070492,315.4582935373438,2137.7648494818377,195.90480827314593,19.90711915786467,13.678790986751268,0.20076673,0.8649229,2,car_horn
55018-0-0-194,fold4,-295.40848,8.328468,0.64200014,0.23184156,17.882973988910326,11.777468851326187,0.0238264520788396,0.159529666664203,0.0418934022760115,0.0116700747504888,0.043284476,0.0052544177,3088.3343117774566,439.2423095050507,1477.9614127069162,162.47289030792345,2174.973682514419,100.3029889595178,17.882973988910326,11.777468851326187,0.111648954,0.5513182,1,air_conditioner
159752-8-0-11,fold4,-506.74738,22.877037,0.37508875,0.3189353,22.15389541136333,12.970062244581346,-0.0078388896798818,0.0505906120117871,0.06224315841763,0.0218965108980926,0.014888433,0.004106749,1289.129391708815,249.7586632352382,791.1574807368241,125.29361808145455,1099.428172441564,159.6427136860429,22.15389541136333,12.970062244581346,0.013540179,0.099035926,2,siren
161010-1-1-0,fold4,-287.51434,12.935511,0.5323595,0.24721114,18.91078624482414,14.097172421673948,-0.0089947637598264,0.0623663505706906,0.1345000685307017,0.0189241122379899,0.021489926,0.0022081858,6033.452405427632,295.9484631833344,2635.297463942379,112.56246904301324,2624.822919255126,83.01844120084246,18.91078624482414,14.097172421673948,0.023714893,0.075506,2,car_horn
7389-1-0-3,fold4,-184.78625,20.695026,0.536546,0.25285488,17.648610019139184,12.93907060507755,-0.018014699197186,0.0515257315715644,0.2093033101517341,0.028969839094601,0.043539442,0.0067841243,6887.513265444364,750.1374067940957,3291.011570503134,368.84504682474454,2843.5843491828346,195.3900302332694,17.648610019139184,12.93907060507755,0.087715894,0.22863293,2,car_horn
50661-5-0-5,fold4,-104.34344,10.694685,0.71842974,0.18298586,18.32387513892827,11.950499316955987,0.0355751108120252,0.1601498317761899,0.056987784501445,0.0074789978747782,0.24063468,0.010590051,3163.7627574060693,417.07552294541074,1534.1169260223066,156.82444315525336,1991.2104507169668,145.26536735599416,18.32387513892827,11.950499316955987,3.3389437,14.316886,1,engine_idling
39968-9-0-173,fold4,-344.9425,78.0561,0.5143872,0.27680862,18.53789381461568,12.072194945354084,0.0070890845885298,0.0707559403629122,0.1017007993135838,0.0449937454430907,0.028273014,0.021615086,5413.920249277457,1746.458541881443,2330.8327229676315,748.4373006069837,2659.9839358558575,417.6979241347397,18.53789381461568,12.072194945354084,0.0730347,0.84481454,1,street_music
22883-7-93-0,fold4,-166.42531,61.033882,0.5241865,0.26330203,18.835247780257298,13.842016564971331,0.0360184897537435,0.0878723261855289,0.1041666666666666,0.0316214143896489,0.09172583,0.020921482,4123.029548891129,1049.441705444446,2019.7796854072053,495.6420903978337,2020.073160209105,297.08897757057355,18.835247780257298,13.842016564971331,0.4501676,1.5953697,1,jackhammer
14110-4-0-1,fold4,-277.83878,35.626453,0.6427241,0.20589107,20.286718496337063,12.103182549570883,-0.0394765048740419,0.1023929992642278,0.3078937861271676,0.0218004869859408,0.022374606,0.006884918,7082.307848627168,352.84556236239445,3960.851971291009,181.18662185021975,2497.1437931101527,76.15881808350169,20.286718496337063,12.103182549570883,0.013641346,0.027549045,1,drilling
166942-0-0-8,fold4,-161.10696,15.024163,0.61743623,0.22940022,18.915755273763683,11.957360244611206,0.0177089855547257,0.0628892824681027,0.2543860639450867,0.0369621482458759,0.06899638,0.0080867605,7500.898381051301,663.5259984013733,3820.071763385278,445.5288288019045,2873.486343142936,113.94315388999642,18.915755273763683,11.957360244611206,0.17514218,0.6464304,1,air_conditioner
144007-5-1-4,fold4,-156.14209,24.915583,0.6668826,0.19926217,17.76235111456624,12.822464005990678,-0.0501392828295317,0.093392125170823,0.0869874458092485,0.015304546861948,0.111137986,0.008750463,3904.2311122651736,374.9125234780316,1872.4472651889532,297.77352639234874,2018.9524550192896,125.69556127352055,17.76235111456624,12.822464005990678,0.6535353,2.5724669,1,engine_idling
159752-8-2-2,fold4,-456.026,14.186956,0.46189457,0.28053972,21.693154017620856,12.629914990262552,-0.0052074005180638,0.1100047433037798,0.0378714324421965,0.0108805333049554,0.026256815,0.0029710976,1055.6248306539017,176.1725055611148,627.7078036289547,62.75839769501547,916.1129290677424,108.89552523388392,21.693154017620856,12.629914990262552,0.041334815,0.17797048,2,siren
7064-6-2-0,fold4,-184.60057,112.09448,0.718788,0.20350273,16.459738002404936,12.627030263807736,0.0123381926866092,0.0275817859272516,0.2183000153186274,0.0886852948196598,0.12172054,0.09829059,7209.823069852941,1137.9585379094076,3620.888655553681,701.7423175070013,2966.22673898325,330.70687948212213,16.459738002404936,12.627030263807736,0.85067695,11.7468195,1,gun_shot
156868-8-1-0,fold4,-375.7011,127.14036,0.36935076,0.30357566,21.73278171267829,15.284361037737815,-0.0017630180173794,0.0498704590956604,0.1134765625,0.025206334268631,0.036817927,0.029908191,3502.37548828125,1269.11290228832,1965.4802875957516,625.857891821679,1628.1052308632738,336.2171094117504,21.73278171267829,15.284361037737815,0.1106848,0.7665166,1,siren
110621-7-0-1,fold4,-113.411896,10.252883,0.66922957,0.20023629,17.70548247363912,13.433145674787724,0.0053508761682306,0.171855113202908,0.1393125677384393,0.0271434080364664,0.16195834,0.015352871,6691.9718659682085,573.5415153923108,3012.816014880577,362.1046386552933,3046.968526976093,143.3418855221553,17.70548247363912,13.433145674787724,1.4270531,5.8356805,1,jackhammer
55018-0-0-209,fold4,-314.3013,9.428582,0.6545277,0.2310938,17.759093374010423,11.709807203712517,0.0058791181396485,0.1700324349561753,0.0415321305997109,0.0081908434191387,0.03485275,0.005897011,3392.537481936416,467.5826162950706,1552.7306555215737,149.98389899042127,2300.6507776040708,99.95542028312852,17.759093374010423,11.709807203712517,0.07345987,0.3747333,1,air_conditioner
159751-8-0-8,fold4,-486.41602,10.931828,0.4192042,0.3144755,21.64984233662926,12.890307633081138,0.0014922779541914,0.0495619839874149,0.0517832144147398,0.018286871352017,0.015875347,0.0027022227,1147.4832347362717,211.92921833383843,735.5953038149221,91.13534231706444,1055.5847476890935,134.12923826306056,21.64984233662926,12.890307633081138,0.015039222,0.07442229,2,siren
22883-7-53-0,fold4,-147.60922,38.248325,0.6650405,0.2069705,18.950425329687228,14.583059662658036,0.0540315293193541,0.1041367860428093,0.1045044713050314,0.0285899057289762,0.10315927,0.01951699,4298.921174823113,640.4935783102735,2095.4817562181343,355.8424465510136,2060.9825573721346,205.39144474981055,18.950425329687228,14.583059662658036,0.5867121,2.2947273,1,jackhammer
156362-4-0-3,fold4,-195.1723,9.895424,0.44515792,0.28337577,19.1068588843917,12.754219213556503,0.0005565716180013,0.0605381014987735,0.1962072118858381,0.0483986676840638,0.06108415,0.0053052157,5457.733471820809,203.98598924389333,2928.956630637389,271.3299565917746,2524.103860290968,64.77608428066108,19.1068588843917,12.754219213556503,0.17818448,0.76002496,2,drilling
159752-8-0-0,fold4,-478.77185,29.730742,0.45379192,0.2983917,21.601342605700033,11.972127982050312,-0.0078503540926262,0.1088922057463821,0.0492260883309248,0.0103521589834675,0.017763007,0.004135237,1298.7135341401734,283.60402684940186,800.9248800704487,114.52490858871566,1068.4571778968289,203.20535040895385,21.601342605700033,11.972127982050312,0.019562898,0.09578622,2,siren
146709-0-0-20,fold4,-262.29932,15.656844,0.7037778,0.18925133,16.81922327088594,12.548833631586511,0.0255316515954014,0.174030332804689,0.065545407333815,0.0228830749465529,0.048664987,0.0062259007,5499.67965363078,2118.4451615675466,1973.239507958727,519.444407834427,2755.0988827544065,500.516679986743,16.81922327088594,12.548833631586511,0.13926406,0.586643,1,air_conditioner
26256-3-7-36,fold4,-282.23157,25.20758,0.46451423,0.27793184,19.84726159103265,13.462323431382504,-0.0436750707658798,0.0672873582643608,0.3208346504696532,0.0451840133406675,0.02889578,0.0076090684,5716.256378703035,495.041757595791,3728.342657203583,342.73691278448285,2120.1557372157304,174.88738681170364,19.84726159103265,13.462323431382504,0.019402571,0.049816962,2,dog_bark
146709-0-0-34,fold4,-285.48492,6.2856083,0.6724405,0.2059121,16.539133395042988,11.96089306555685,0.0189259260174023,0.0880895640917939,0.0431606755780346,0.0068832783490221,0.04322528,0.004695086,2480.923726517341,284.9613899673648,1301.423100774736,108.05199764968263,2027.741824662613,92.30040773728182,16.539133395042988,11.96089306555685,0.1099584,0.4330761,1,air_conditioner
74725-3-0-0,fold4,-307.447,85.96822,0.27393913,0.32085687,22.131350113353182,14.302625797748645,-0.0051341608077576,0.0980261144603643,0.1435433977601156,0.0276257466627076,0.09469768,0.06884306,2755.0053061777458,627.2730563803838,1951.673412436581,348.5262353560183,1491.1759438170052,161.42936352967442,22.131350113353182,14.302625797748645,0.46290892,5.545333,1,dog_bark
7389-1-4-7,fold4,-224.41194,16.977478,0.39713696,0.28591162,19.770266282801767,12.466632790945924,0.0030563592921561,0.0747831310395873,0.0790055997109826,0.0098182148025417,0.061823983,0.00842686,2932.1252370845377,368.0474392832951,1568.1956439600265,156.44884507938508,1925.554242797533,147.48945829178197,19.770266282801767,12.466632790945924,0.21892995,0.67224705,2,car_horn
156362-4-2-1,fold4,-181.06065,19.962402,0.5096043,0.26765946,18.98033239222076,13.310597587609792,-0.0143531696404801,0.0473459487178672,0.239661420700867,0.0559743931528592,0.06053703,0.0078002876,5448.0248600072255,500.5551023957475,3040.3874295439823,444.4313142816515,2392.8926137255926,152.45643177042786,18.98033239222076,13.310597587609792,0.14468803,0.37225726,2,drilling
24347-8-0-32,fold4,-283.2466,9.319533,0.36712208,0.2899195,19.543802162786506,12.460674868620584,0.0192869194629255,0.0604195790359817,0.0834622245303468,0.0095744507659433,0.047921356,0.008492373,2157.5522714956646,217.01400096218305,1322.5569458370833,92.76416004856596,1323.7915457758968,127.938730297045,19.543802162786506,12.460674868620584,0.13155365,0.5082086,2,siren
24347-8-0-26,fold4,-293.7597,9.030101,0.36519358,0.29529953,19.877119386020055,12.37283623056522,0.0118851647630822,0.059840812354919,0.0870664739884393,0.0097851610180457,0.041527946,0.004626177,2170.746026011561,222.83565470514523,1409.10151771991,102.36921021900226,1487.883465019516,95.19831246531716,19.877119386020055,12.37283623056522,0.09575579,0.3269795,2,siren
30832-3-1-0,fold4,-506.60437,79.63306,0.4224838,0.3103685,17.259729835537687,11.819307510610356,-0.0012479980278639,0.0417101720133376,0.1306041370738636,0.0323556863484735,0.0038032932,0.0024303112,5518.372691761364,1867.7401426123572,2540.5491652972228,499.9193288220683,2702.1034239790692,441.916852722988,17.259729835537687,11.819307510610356,0.001095772,0.007439888,2,dog_bark
24347-8-0-30,fold4,-283.6653,8.390962,0.39444488,0.29412317,19.14150419056714,12.44636393323993,0.0025178504345129,0.0512710801671515,0.0859120980852601,0.0123378295383612,0.040404316,0.005245578,2436.7370958273123,303.7741000800695,1490.9820593042205,112.21309847006457,1780.4248266071438,165.82817135778578,19.14150419056714,12.44636393323993,0.09037622,0.32390663,2,siren
24347-8-0-24,fold4,-279.45953,12.354325,0.35927436,0.30319804,19.549681499498536,12.3631993790607,0.0100205767720615,0.0459146945112301,0.0896518244219653,0.0106709588798693,0.044593304,0.0053335805,2364.918262283237,245.37868883160937,1497.3661556620364,93.89965901207832,1584.3308223507534,92.70574450036156,19.549681499498536,12.3631993790607,0.11085988,0.40206364,2,siren
22883-7-51-0,fold4,-138.37102,30.857777,0.67962706,0.2002624,18.91863270885325,14.379311814923206,0.0377098880396953,0.1132679687042533,0.117385643115942,0.0225371607745413,0.1029872,0.018991461,4285.731572690217,528.5350600134924,2154.510419906952,301.1761175681314,2061.020302415606,155.3902491436706,18.91863270885325,14.379311814923206,0.57065284,2.0315452,1,jackhammer
7389-1-4-5,fold4,-137.72615,44.23209,0.5835356,0.24013229,18.40438813021813,12.402605169465913,-0.0002089037100077,0.0772112724654886,0.0879301390895953,0.0177152958881998,0.13114272,0.05623835,3565.9233313764453,418.4979751527289,1819.2487465281476,176.74416290470288,2141.479014082355,127.90059649862548,18.40438813021813,12.402605169465913,1.1329117,4.0241766,2,car_horn
196080-2-0-0,fold4,-461.58807,99.64226,0.48259068,0.32670668,19.130824991256837,11.816347805898909,0.0046063833518409,0.0636951085399515,0.1051432291666666,0.0935423635614004,0.022294285,0.021990772,5330.6640625,2479.1693186278276,2397.6339171033937,1250.0569285380843,2658.89527086149,610.2173234539438,19.130824991256837,11.816347805898909,0.056069657,0.83947754,1,children_playing
24347-8-0-18,fold4,-296.38052,13.135426,0.35337853,0.30199978,20.250144075575513,13.189338198934092,-0.0043361664903867,0.0507398831636292,0.0889716175939306,0.0091307625291357,0.039258875,0.006718854,2383.713138999278,377.4107071094111,1465.73236773106,131.5324895199667,1529.5998171482147,156.06125129692586,20.250144075575513,13.189338198934092,0.08706884,0.3694876,2,siren
7064-6-0-0,fold4,-158.64932,110.91476,0.7138059,0.21689436,16.47968071167117,12.645148086960688,0.0130527653299316,0.0250561005359233,0.2431160348360656,0.071339632875886,0.12210597,0.06177081,7506.262807377049,1203.4955733580157,3772.108277361943,790.5378490828575,3025.685731164285,442.48110887536893,16.47968071167117,12.645148086960688,0.84780884,6.674707,1,gun_shot
156868-8-3-0,fold4,-275.2481,93.8188,0.2671859,0.32750127,22.694758712883683,16.982365018573155,-0.0100097242719457,0.0851017037091997,0.1082294170673077,0.0245477642701577,0.14554419,0.04325085,4030.8499849759614,983.1726146913584,2216.5191403215204,414.3517633064092,1741.315462797508,266.36724930951556,22.694758712883683,16.982365018573155,1.1741544,8.564362,1,siren
146709-0-0-22,fold4,-278.39154,6.326877,0.68053246,0.19643414,16.537397081954875,11.777653035405605,0.0099419544728129,0.1180757357255677,0.0441287707731213,0.0082461097876824,0.04559104,0.0052120965,2663.8937183887283,509.2569819902668,1355.7868879509724,152.36706354037233,2107.4465243124037,139.54650684566386,16.537397081954875,11.777653035405605,0.12312252,0.50572735,1,air_conditioner
61626-9-0-6,fold4,-324.58853,20.614582,0.41890204,0.29523697,18.1942091490781,13.130962437103086,0.0314945145976305,0.087989745882221,0.064512396134393,0.0143133666917661,0.026490701,0.007083944,2634.767882947977,812.41002730542,1417.43714513877,265.76357458825123,1826.3086828382488,237.44598926052373,18.1942091490781,13.130962437103086,0.043144763,0.20071214,2,street_music
159752-8-0-2,fold4,-468.67422,23.683043,0.47075,0.28453964,21.673502780357797,12.503733719939882,-0.0066829479364631,0.1106351248024623,0.0463105130057803,0.012686341918891,0.021814615,0.005014132,1195.0305387463873,221.72961915044945,692.572477569078,105.17814938214076,983.8859380602304,130.00523137595383,21.673502780357797,12.503733719939882,0.029265735,0.14762779,2,siren
156362-4-0-1,fold4,-201.96791,13.4539585,0.44024685,0.28368348,19.2935002235566,12.704852559766566,0.0112171399658041,0.0732803894643811,0.1802096504696531,0.0421238997031376,0.058180545,0.009839399,5412.675555455202,222.79567429977715,2828.3685169618375,254.6823958519541,2508.9935302980366,68.12964807320489,19.2935002235566,12.704852559766566,0.16930604,0.78672296,2,drilling
42954-9-0-12,fold4,-364.0824,38.064186,0.16692968,0.2875953,26.66467346765581,12.99453709783394,0.0979349095837951,0.2818129938565107,0.1368965634031791,0.0389250889932252,0.08188604,0.026434813,3827.0600952854047,422.6046596903181,2310.710533370905,260.90797231197365,1817.6954392670943,150.7182286745359,26.66467346765581,12.99453709783394,0.33131197,2.7250905,1,street_music
110621-7-0-3,fold4,-144.61067,45.36631,0.72299117,0.18123816,17.49365570736621,13.222005009123423,-0.0112887711566493,0.142720791523548,0.1066457053829479,0.0432369720623656,0.15042683,0.03507399,6389.760205924856,962.4781038980052,2790.6977871304307,580.4753528510686,2990.371511146869,259.5092383166657,17.49365570736621,13.222005009123423,1.3021898,6.4914465,1,jackhammer
17480-2-0-35,fold4,-272.38123,33.3712,0.5411551,0.24737807,18.46755029676948,12.128108658369593,0.0385881985515467,0.1266940848445391,0.0522037572254335,0.0174886652695974,0.061098695,0.009835508,1971.4705450686415,909.9853788370624,1116.0053675864826,332.27290108700737,1538.6423511925057,392.1662242199974,18.46755029676948,12.128108658369593,0.22161846,0.6925211,2,children_playing
159752-8-2-0,fold4,-479.81775,25.100029,0.45417216,0.29976225,21.821469339770903,12.314036344082696,-0.0065460267066732,0.1164640370189065,0.0435868632586705,0.0148082455367453,0.021125255,0.0051392852,1125.3276847001446,236.76504247603975,651.8665698275742,97.03461637886537,959.0855130651092,130.52695095864553,21.821469339770903,12.314036344082696,0.027791087,0.14611274,2,siren
144007-5-1-6,fold4,-158.64304,24.19181,0.6825077,0.19615008,17.984079517768166,12.909882698137658,-0.07428551467938,0.1151286101708089,0.0841057397037572,0.0133197946092608,0.112362504,0.008273591,3875.727623735549,348.5375630086498,1848.6539288557317,292.6301116994446,2015.1167734979872,120.62717850426245,17.984079517768166,12.909882698137658,0.67004186,2.7420027,1,engine_idling
156897-6-0-0,fold4,-529.71515,190.62819,0.6139878,0.2454634,17.583692237229517,14.44848183814076,-0.0085726062680081,0.0386064565850734,0.121762269295302,0.073040027670408,0.010016087,0.017774811,3476.817454907718,1689.842542587661,1876.46602943942,823.613017887859,2003.8108565733603,556.5817697070274,17.583692237229517,14.44848183814076,0.0168452,0.17287236,1,gun_shot
158608-8-0-9,fold4,-260.94925,13.657798,0.38982216,0.29607648,18.180834916865,11.844732905886149,-0.0026940388004097,0.0488434384832805,0.0626608787933526,0.0067627897822212,0.07875575,0.026815351,1648.9703757225434,296.8878396590933,1140.0711037645517,155.506090653068,1489.0359286325067,310.33853039456983,18.180834916865,11.844732905886149,0.40195063,2.2935865,2,siren
7389-1-0-1,fold4,-177.61383,21.578287,0.48996556,0.26390088,18.201516538717375,12.64749607774771,0.0010785890483363,0.0788228104045573,0.1866730265534682,0.0333928640258109,0.05142559,0.0077561373,6593.889992774566,1030.9631301186676,3127.941690429668,444.9779625424448,2813.86520156503,246.49610922275312,18.201516538717375,12.64749607774771,0.12774612,0.3743598,2,car_horn
95404-3-0-5,fold4,-560.90497,19.470697,0.5865718,0.23858796,18.97617554186641,12.291943697483571,0.0146812998618703,0.0405778998908017,0.1062533869219653,0.0531553189267504,0.0016074787,0.00023854047,3991.359679822977,1085.2315768822812,1998.648208325894,464.56083785469025,2299.0116691764733,214.9453749104067,18.97617554186641,12.291943697483571,0.00014183077,0.00036899126,2,dog_bark
17480-2-0-9,fold4,-368.58948,66.58845,0.5754295,0.2599637,17.63550983537598,12.075140865886777,0.034149104104011,0.0889870568459038,0.1395552971459537,0.071960048255457,0.01088672,0.005631455,5934.949083273122,1390.6827775112004,2745.1362092723093,759.6601927221419,2739.464231213754,266.9726423284238,17.63550983537598,12.075140865886777,0.006207709,0.020732641,2,children_playing
22883-7-91-0,fold4,-176.50377,81.212326,0.58172065,0.24913405,19.621374652424276,13.913181235457682,0.0276403973828708,0.1129870802108537,0.0866612025669642,0.0441003387555003,0.10456758,0.02699771,3717.169189453125,1290.123102524696,1857.760765765397,611.638179777451,1912.4561490951096,343.82798131515534,19.621374652424276,13.913181235457682,0.59850174,2.3390267,1,jackhammer
7389-1-2-3,fold4,-168.31198,18.773754,0.3320126,0.2956986,20.64599722078136,13.038608747334342,0.0057358552926909,0.1287740292320482,0.1589651824421965,0.0435182826935637,0.09638979,0.029181527,3948.7911511018783,598.2905156210202,2363.005858776239,278.2073835068473,2174.710104983913,162.35490195320807,20.64599722078136,13.038608747334342,0.48147663,2.6019416,2,car_horn
159751-8-0-21,fold4,-522.99084,11.061645,0.36450353,0.3151271,22.283209687734967,12.671030822622695,-0.0092052380558122,0.0609668894304192,0.0576849259393063,0.0189754605793517,0.012929043,0.003437131,1135.4097046604047,240.95568599649064,735.676348332079,92.4342536050751,1064.7323837892343,115.17129570376692,22.283209687734967,12.671030822622695,0.010443249,0.063027814,2,siren
144007-5-0-12,fold4,-168.38287,23.701328,0.68328327,0.19198276,17.911035417187357,13.021242685290549,-0.0063103187640685,0.0675841588203793,0.0819042404263005,0.014147512656217,0.10578353,0.009365047,3789.096933706647,346.0053609386736,1788.0921700231586,274.00787363168,2012.997524199111,120.0661904967878,17.911035417187357,13.021242685290549,0.600126,2.5051327,1,engine_idling
154758-5-0-9,fold4,-304.90573,9.678921,0.4619975,0.2648348,17.049235898448494,12.717676788078313,-0.0204190180867328,0.0490780747085896,0.1306251128973988,0.0125978454606129,0.015329028,0.00095976214,5903.707268334538,492.1070771894419,2591.009240560321,183.2480610720171,2707.2296854223864,104.64665085149107,17.049235898448494,12.717676788078313,0.012392451,0.032484178,1,engine_idling
161010-1-3-0,fold4,-298.14267,8.4434805,0.5421005,0.24362622,19.191739467528603,14.409263198693958,-0.0019660550892677,0.0550914647409088,0.1643210018382352,0.0265035065144111,0.020380132,0.001996116,4979.025448069853,349.4819221137274,2515.9335608814554,138.90217290982795,2333.593810861844,84.6540182905549,19.191739467528603,14.409263198693958,0.018998533,0.05954181,2,car_horn
185709-0-0-6,fold4,-526.35254,5.243148,0.6376389,0.23458083,17.245617520751225,12.472831338629108,0.0173588812376553,0.0421631882570036,0.0230536488439306,0.0042302830100906,0.007853999,0.00078709994,1553.875767702312,339.316457503559,908.5090012176524,112.54162487812438,1739.810515910384,103.39161100038854,17.245617520751225,12.472831338629108,0.0037234174,0.017927814,1,air_conditioner
144351-4-2-4,fold4,-76.62658,7.4285707,0.5604617,0.22882892,18.18845234225545,13.179159571063067,-0.0136743964030793,0.0454916335707292,0.2865759347904624,0.0185897313400347,0.13412909,0.00907707,6961.945956015174,173.00420283593473,3861.319905730702,105.5259125387475,2615.077189764073,42.93034536989902,18.18845234225545,13.179159571063067,0.5465196,0.9838296,1,drilling
185709-0-0-7,fold4,-526.32056,6.260837,0.6338246,0.24544536,17.314086294733677,12.431053450891666,0.0198630949942321,0.0417803183257915,0.02294921875,0.0043184509455127,0.007870937,0.0008376353,1551.8842575867052,353.06516410673095,907.912302910232,112.90770581837424,1735.91243582246,113.15620652706563,17.314086294733677,12.431053450891666,0.0037422518,0.018837215,1,air_conditioner
144351-4-2-5,fold4,-85.15356,10.755231,0.55005664,0.2327467,18.315926210690716,13.459579201340564,-0.0151321807213733,0.0444552844704229,0.2807278495303468,0.0196641987573579,0.12542121,0.013605203,6877.80465363078,168.98001104442946,3823.748254334314,93.4328653451171,2597.534833229204,46.54797138453873,18.315926210690716,13.459579201340564,0.48390162,0.9121534,1,drilling
